546,23,0
96,167,0
483,37,0
133,169,1
64,36,0
293,31,0
219,137,0
301,188,0
96,181,0
505,32,0
192,74,0
174,103,0
421,114,1
358,13,1
400,88,1
554,6,1
209,140,0
326,68,0
561,100,1
409,150,0
409,54,1
293,37,0
123,33,1
120,174,0
79,36,0
427,139,1
123,51,1
263,105,0
60,146,0
465,15,1
376,74,0
330,5,2
12,38,0
209,85,2
379,133,0
1,8,1
431,38,0
569,68,0
359,15,1
92,147,1
562,77,0
528,11,0
359,87,1
67,147,0
321,67,1
296,163,0
279,193,1
523,69,1
107,50,0
149,167,0
62,21,1
250,197,0
534,142,0
265,4,2
290,95,0
123,76,1
426,88,2
346,49,0
460,21,0
342,63,1
382,196,1
466,33,0
79,44,2
475,150,0
226,132,0
352,63,1
374,7,1
98,142,0
149,150,0
402,53,0
534,130,0
50,25,0
77,188,0
354,84,1
208,96,2
158,49,0
366,151,1
43,174,0
296,103,0
110,179,1
564,37,1
168,139,0
565,167,0
44,74,0
239,128,0
460,74,0
96,193,0
268,6,1
169,166,0
301,111,0
557,148,0
36,21,1
397,56,2
564,99,1
238,88,0
512,92,1
99,198,0
222,101,1
74,142,0
301,57,0
219,149,0
85,167,0
500,185,0
379,19,0
357,103,0
331,74,0
351,125,0
97,121,1
162,52,0
346,140,0
29,49,0
473,176,0
449,102,0
450,142,0
534,118,0
46,170,0
168,49,0
445,18,0
389,112,0
518,81,0
247,102,2
162,16,0
159,175,0
275,155,0
399,154,0
512,11,0
402,152,0
180,8,1
339,36,0
411,54,0
326,176,0
12,183,0
515,120,0
91,50,0
209,58,1
51,69,0
220,106,0
47,133,0
180,57,0
328,82,1
8,25,1
326,175,1
260,37,0
250,156,2
385,49,2
215,84,0
140,1,1
180,46,1
231,148,0
369,171,0
530,70,0
253,51,0
270,4,0
181,189,0
265,17,2
128,92,0
329,129,0
353,152,0
4,174,0
21,73,1
217,50,0
55,153,0
7,11,0
554,188,1
263,172,0
45,33,0
132,161,1
198,129,0
312,20,0
278,59,0
452,185,0
458,115,0
273,100,1
47,115,0
316,41,0
116,101,0
538,145,0
92,109,1
543,126,0
137,45,0
571,19,0
111,102,0
79,171,0
182,30,0
141,1,1
103,152,1
491,85,1
80,49,0
471,121,1
412,200,0
290,143,0
81,194,0
87,46,0
162,198,0
168,87,0
148,137,0
551,49,0
60,63,0
7,45,0
239,40,0
177,42,0
33,97,0
321,138,0
454,104,0
435,29,1
263,20,0
348,197,1
269,42,0
123,157,1
253,45,0
432,50,0
386,187,0
500,162,0
175,189,0
297,60,2
83,133,0
272,116,0
48,102,0
443,114,0
456,105,1
291,115,0
10,166,1
38,14,0
381,12,0
399,130,0
26,187,0
96,31,0
526,98,0
479,158,1
545,178,1
403,151,1
233,181,0
223,198,0
479,144,0
245,32,0
380,140,0
120,115,0
526,24,0
160,40,0
21,158,0
432,162,0
162,196,0
96,172,0
77,3,0
2,35,0
561,27,0
280,14,0
294,33,0
287,68,0
38,152,0
569,152,0
515,9,1
366,16,1
87,121,2
252,177,1
53,27,0
497,6,0
357,88,0
558,14,1
196,86,0
505,145,0
397,91,2
25,7,1
48,159,0
435,106,1
232,128,0
89,189,0
334,1,1
14,88,0
94,172,0
312,170,0
208,183,2
79,158,0
180,3,1
267,21,1
407,38,0
470,134,0
517,68,0
111,6,0
142,139,0
235,142,0
363,128,0
14,30,0
70,92,0
457,180,0
385,58,1
51,129,0
130,140,0
348,30,1
43,58,0
310,25,0
175,130,0
322,67,1
135,180,0
367,103,0
250,6,0
535,95,0
537,6,0
228,155,0
362,122,0
113,173,0
319,138,0
504,53,0
279,168,1
281,180,0
311,153,1
85,163,0
124,37,1
349,39,0
214,3,0
571,80,0
112,48,0
172,40,1
309,75,0
305,88,0
26,116,0
383,104,0
15,115,0
38,15,0
259,51,0
139,36,0
142,148,0
239,136,0
339,6,0
180,184,0
201,19,0
505,40,0
172,178,1
170,15,0
88,159,0
323,146,0
539,157,1
87,7,1
177,16,0
68,41,0
400,128,0
302,71,0
319,98,0
556,163,0
293,38,0
316,89,0
518,106,1
471,17,1
371,134,0
284,156,1
424,144,0
181,12,0
352,143,1
268,119,1
502,70,1
434,92,1
125,134,0
58,153,1
76,103,0
411,16,0
195,23,0
382,27,0
220,171,0
245,92,0
325,25,1
385,183,2
438,152,0
60,49,0
461,46,1
380,139,2
191,137,0
131,68,0
221,24,0
402,101,2
225,188,0
13,169,1
92,8,1
376,17,1
374,159,1
318,188,0
128,148,0
367,122,1
539,13,1
189,58,1
552,14,0
452,106,1
279,146,0
103,193,2
426,157,2
466,175,0
49,195,2
546,199,2
236,32,0
443,77,0
324,147,2
554,196,1
6,87,0
477,59,0
444,18,0
81,50,0
486,108,2
103,48,1
198,2,0
433,163,0
73,46,1
410,167,0
476,3,1
115,94,0
207,139,1
483,162,0
59,28,0
263,22,0
94,7,0
80,118,0
396,143,0
572,1,1
148,15,0
176,113,0
244,72,0
322,187,0
321,171,0
451,92,0
316,40,0
339,92,0
534,107,2
118,9,1
6,173,0
294,57,0
137,89,0
180,136,0
29,35,2
223,15,0
414,163,0
456,100,1
259,26,0
180,198,1
370,37,0
96,91,0
214,15,0
78,49,0
523,136,0
129,89,1
452,133,0
288,74,0
273,152,1
336,26,1
399,16,0
141,75,0
66,120,0
530,188,0
284,11,0
433,152,0
493,159,0
427,166,1
49,145,1
528,1,1
172,35,0
304,12,0
104,19,0
224,109,0
174,118,0
268,151,1
392,137,0
392,59,0
203,38,1
43,116,0
467,87,0
265,131,0
345,185,0
471,103,0
392,129,0
436,79,0
490,154,1
104,126,0
92,77,0
213,87,0
508,154,0
39,21,0
64,92,0
208,137,0
70,136,0
66,108,0
227,121,1
360,63,0
409,163,0
136,95,1
354,73,1
296,1,1
227,73,1
339,77,0
130,8,0
380,159,2
232,121,1
26,108,1
69,103,0
308,1,1
286,100,1
394,72,0
18,16,1
139,142,0
148,1,1
446,80,0
547,4,0
475,74,0
451,40,0
543,83,2
345,144,0
35,6,0
41,114,0
415,86,0
432,12,0
30,120,0
162,135,0
507,5,2
53,89,0
35,182,0
345,52,0
370,169,1
258,152,0
188,129,0
372,91,0
204,87,0
74,4,0
216,112,0
258,136,0
75,72,0
570,6,1
298,193,0
359,56,1
4,69,0
2,36,0
193,52,1
299,130,2
51,47,1
557,138,0
445,19,0
291,42,0
193,88,1
456,113,0
45,66,0
201,150,0
412,36,0
236,6,0
431,100,1
221,45,0
388,70,1
222,107,1
127,3,1
237,180,0
181,143,0
17,39,0
34,162,1
525,97,0
215,21,0
131,175,1
568,193,0
405,40,1
554,52,1
263,166,0
499,7,2
48,142,0
237,109,0
553,77,0
115,64,1
438,196,1
292,42,0
141,41,0
88,44,0
74,167,0
466,183,1
306,157,1
46,130,0
351,176,0
430,14,0
26,160,1
244,24,1
215,109,0
141,72,0
48,13,0
466,195,2
555,153,0
310,92,0
313,13,0
162,17,0
419,178,1
311,24,1
380,114,0
366,134,1
31,6,0
486,169,2
4,173,0
486,196,2
329,70,0
510,42,0
96,192,0
561,17,1
325,39,0
200,51,0
358,92,1
351,156,1
134,121,1
215,100,0
169,121,0
295,177,0
512,19,0
545,150,0
84,13,1
358,8,1
168,88,1
362,25,0
458,24,1
401,102,0
558,138,0
387,182,2
382,49,0
263,177,0
279,148,0
512,109,0
191,152,0
97,174,1
218,18,0
16,11,1
43,38,0
68,171,0
61,76,0
64,29,0
485,3,0
68,48,0
6,56,0
233,41,1
552,155,0
12,1,0
106,68,0
538,13,0
465,87,1
337,128,0
218,89,0
223,94,0
113,52,0
43,150,0
551,107,1
348,90,0
68,78,0
356,89,0
254,49,0
76,147,1
172,64,1
570,142,0
327,131,0
306,127,0
1,153,1
106,54,0
298,7,0
524,36,0
33,82,0
438,114,0
553,35,0
103,143,1
349,189,0
146,87,0
498,45,0
163,6,0
315,68,0
420,189,1
273,19,1
347,41,1
59,4,1
218,11,0
127,198,0
364,51,0
244,88,0
185,194,0
332,73,1
177,121,1
273,37,1
336,130,1
163,171,0
275,111,0
110,30,1
557,115,0
300,20,0
444,22,0
216,7,0
250,88,1
217,24,2
565,79,1
104,1,1
567,14,0
368,173,0
17,182,0
286,196,1
337,125,0
525,11,0
288,20,0
135,24,0
400,76,1
329,68,0
257,13,0
464,140,0
468,18,0
408,52,0
446,187,0
111,104,0
484,88,2
204,103,0
208,154,0
412,53,0
150,74,0
97,115,0
203,118,0
287,103,0
10,49,0
257,136,0
414,22,0
195,167,0
279,130,1
309,44,0
488,103,0
153,51,1
116,50,0
369,115,0
345,95,0
61,97,0
128,51,0
546,103,0
83,44,2
231,45,0
187,5,1
431,85,1
276,36,1
88,19,0
253,12,0
339,79,0
510,180,0
198,138,0
354,36,1
572,163,0
217,49,0
247,62,2
102,3,1
324,83,2
297,63,2
115,59,0
380,41,0
369,174,1
281,41,1
567,138,0
60,107,0
6,189,0
514,128,0
120,119,0
121,16,0
284,72,0
408,7,1
64,15,0
103,37,1
232,119,1
518,88,2
193,36,1
61,23,0
224,41,0
467,194,0
523,16,1
284,91,0
555,119,0
268,157,1
113,16,0
181,8,0
537,69,0
68,81,0
128,82,0
168,6,0
225,41,1
379,131,0
12,80,0
554,148,0
202,79,0
411,115,0
551,54,0
524,170,0
237,115,0
321,184,0
369,53,0
388,63,2
527,125,0
178,77,0
414,162,1
434,128,0
562,58,0
38,136,0
195,110,0
128,60,1
528,150,0
91,15,0
66,98,1
183,3,0
81,9,1
33,182,0
189,153,1
557,182,0
60,51,0
384,195,0
460,100,0
230,57,1
178,197,0
69,71,0
321,15,0
172,179,1
397,76,2
414,138,0
74,90,0
555,36,0
460,148,0
324,192,2
517,45,0
376,11,0
332,140,1
169,143,0
293,139,0
490,162,1
389,89,0
159,138,0
223,7,1
361,91,1
75,58,0
21,25,0
421,112,1
494,115,0
546,76,0
445,42,0
347,138,0
322,190,0
359,49,1
251,12,0
162,91,0
343,188,0
561,63,1
21,22,0
217,38,0
408,86,0
13,145,0
122,23,0
12,120,0
141,46,0
58,18,0
321,167,0
61,167,0
375,23,0
415,119,0
92,155,0
263,125,0
339,54,0
54,31,0
419,74,0
467,200,0
357,71,0
538,18,0
47,157,0
377,80,0
354,38,0
431,175,1
284,24,1
70,3,0
542,60,0
278,72,0
171,38,0
189,154,1
119,130,0
421,188,1
460,17,0
392,171,0
94,80,0
127,33,0
37,49,0
433,93,0
491,29,1
179,137,0
29,24,2
153,57,0
310,70,0
556,38,0
60,130,0
225,114,0
480,13,0
13,105,1
277,171,0
438,32,0
253,52,0
553,39,1
297,14,0
348,88,1
540,92,0
474,40,0
492,38,0
503,105,0
554,84,1
165,158,1
276,75,0
83,67,1
268,121,2
545,22,0
164,139,1
308,181,0
522,70,0
18,45,2
125,197,0
456,76,1
512,169,1
526,198,0
311,51,1
144,54,0
479,22,1
6,15,0
169,159,0
375,92,1
228,161,1
499,59,0
254,36,1
56,58,1
12,27,0
539,93,0
196,161,1
175,146,0
271,178,0
108,180,1
310,171,0
48,135,0
546,42,0
524,21,0
260,135,0
96,159,0
278,78,0
133,187,0
495,13,0
157,140,0
264,83,1
228,38,1
466,80,0
24,13,1
435,118,0
449,180,0
130,180,0
123,152,1
274,9,1
60,144,0
89,50,0
503,52,0
42,146,0
519,100,0
315,54,0
533,31,2
427,42,0
106,136,0
34,174,1
86,101,1
553,83,2
226,94,0
457,20,0
156,40,1
549,26,2
178,172,0
323,189,0
314,20,0
506,80,0
305,76,0
124,58,1
189,174,1
175,7,1
420,119,1
344,106,0
108,68,0
293,89,0
244,63,0
507,63,1
235,125,0
115,44,1
321,54,1
250,70,0
321,196,1
120,38,0
6,41,1
491,182,1
450,112,0
32,61,0
470,95,0
290,185,0
71,36,0
550,168,0
360,119,0
68,115,0
153,1,1
309,145,0
475,105,0
499,92,2
508,140,0
534,131,0
248,19,0
310,89,0
492,158,0
80,14,0
232,116,0
372,97,0
209,8,2
551,67,1
235,145,0
146,181,0
445,150,0
60,23,0
20,109,0
477,120,0
526,59,0
566,21,0
202,144,0
156,104,0
136,105,1
332,159,2
286,33,1
89,114,0
170,146,0
39,5,2
221,170,0
514,83,1
285,27,0
445,180,0
103,197,2
118,97,0
38,81,0
122,48,0
76,128,0
384,110,0
494,111,1
275,107,0
402,31,2
148,5,1
238,29,0
44,87,0
449,68,0
101,190,0
525,21,1
102,176,0
328,150,0
233,112,1
441,78,0
519,95,0
313,107,2
34,44,1
121,194,0
550,146,0
371,198,0
384,3,0
539,175,1
563,121,1
476,177,1
129,163,0
389,199,1
543,180,1
14,150,0
145,25,0
318,12,0
61,88,2
465,155,0
481,83,1
514,159,1
338,154,0
169,9,0
9,127,1
354,88,1
131,19,0
148,112,0
4,97,0
177,93,0
250,167,0
562,100,0
310,140,0
545,137,0
440,88,1
49,27,1
346,107,1
553,58,0
325,18,0
309,45,0
117,163,0
150,75,0
129,70,1
114,89,0
491,121,2
322,116,0
531,182,0
554,110,0
311,116,0
98,98,1
378,106,0
58,50,2
278,51,0
471,112,1
337,129,0
284,69,0
11,137,0
391,50,0
268,176,0
283,18,0
76,84,1
301,170,0
450,31,0
289,100,1
205,14,0
462,64,1
155,129,0
36,150,0
185,45,1
83,16,1
20,39,0
144,136,0
0,173,0
163,199,0
337,72,0
175,78,0
475,88,1
269,109,0
268,48,0
138,83,1
68,25,0
550,36,0
33,187,0
421,15,1
62,77,0
0,112,0
387,5,2
359,45,1
39,48,0
419,6,1
303,171,0
30,68,0
22,103,0
316,24,0
378,176,0
181,118,0
510,178,0
112,168,0
296,87,0
235,32,0
227,190,0
162,181,0
566,95,0
324,14,1
340,22,0
546,137,0
448,150,0
372,7,0
19,9,1
223,180,0
318,79,0
385,24,2
189,23,0
179,68,0
319,16,0
497,106,2
506,1,1
12,4,0
102,101,1
232,57,0
386,108,0
558,195,1
274,61,0
506,168,0
550,152,0
511,22,0
408,178,1
89,100,1
527,175,0
571,33,0
301,74,0
229,153,0
228,3,1
383,179,1
104,6,0
72,163,0
325,24,1
310,174,0
478,173,0
438,105,0
273,196,1
543,50,0
207,10,0
476,125,0
205,154,0
349,69,0
223,54,1
559,1,1
437,63,0
237,12,0
105,60,2
326,114,0
430,75,0
124,89,1
64,148,0
498,29,0
343,73,0
549,53,2
111,136,0
221,33,0
90,10,0
149,1,2
138,8,0
176,21,0
185,171,0
561,72,0
243,37,0
378,128,0
127,53,0
224,64,0
347,129,0
156,111,0
492,180,0
4,52,0
277,14,0
76,172,0
201,115,0
301,68,0
215,126,0
396,36,1
230,113,1
561,173,0
435,114,0
457,55,0
55,80,0
312,163,0
80,146,0
193,32,1
294,4,1
201,85,0
307,5,0
81,152,0
384,1,1
133,49,0
237,176,0
530,199,2
50,167,0
540,42,0
217,180,0
188,6,0
185,6,1
211,49,0
401,104,0
227,180,0
227,54,0
349,197,0
374,180,1
107,82,0
474,180,0
514,180,1
475,3,0
98,148,0
406,35,0
218,180,0
541,69,0
255,21,1
329,150,0
70,76,0
395,12,0
268,79,1
255,32,1
62,168,1
150,142,0
399,74,0
240,196,1
386,112,0
230,151,1
123,40,1
500,88,0
149,50,2
424,131,0
11,58,0
492,144,0
316,165,0
56,36,1
441,89,0
371,187,0
446,9,1
268,200,1
290,153,0
515,63,0
451,159,1
371,88,0
87,106,0
443,13,0
11,163,0
504,121,1
18,185,0
185,135,0
122,146,0
508,36,0
355,109,0
166,20,1
341,3,1
367,181,0
465,197,1
57,118,0
296,20,0
82,88,1
116,188,0
18,158,2
454,32,0
150,114,0
5,158,2
360,176,0
378,77,0
56,26,1
371,72,0
149,45,2
443,36,0
337,19,0
82,189,0
200,69,0
387,125,0
543,77,0
221,181,0
334,94,0
187,33,0
230,24,1
108,48,1
349,85,0
274,197,0
271,18,0
556,49,0
61,122,0
444,6,0
315,92,0
297,179,2
116,181,0
154,97,0
329,101,1
137,136,0
420,84,1
229,177,0
43,110,0
253,139,0
534,78,0
133,90,0
27,11,0
107,97,0
99,102,0
52,98,1
51,116,0
9,37,1
240,100,0
329,179,0
205,164,0
380,27,0
396,13,0
394,197,0
377,63,1
570,27,0
98,38,1
374,15,0
360,1,1
400,122,1
490,89,1
264,74,0
106,149,0
172,92,0
471,127,1
519,42,0
157,38,0
561,7,1
10,93,0
221,129,0
150,123,1
14,182,0
246,15,0
162,140,0
250,9,2
408,130,0
322,78,0
302,40,0
239,90,0
27,15,0
199,60,0
516,190,0
505,140,0
156,171,0
104,111,0
420,195,1
511,88,1
138,138,0
246,197,0
398,11,0
512,71,0
363,91,1
570,83,2
277,38,0
277,179,1
384,49,0
532,195,0
460,167,0
41,135,0
479,162,1
520,116,0
247,59,2
199,24,0
263,74,0
127,65,0
455,22,0
543,115,0
521,20,0
157,15,0
376,89,1
43,106,1
126,118,0
427,22,0
116,173,0
383,137,0
116,194,0
360,30,0
180,130,1
431,187,0
467,77,0
509,177,0
545,53,0
231,68,0
179,11,0
391,27,0
293,132,0
535,7,1
201,59,0
327,22,0
352,77,0
447,27,0
57,162,1
531,138,0
519,130,0
114,102,0
450,23,0
183,77,0
138,59,0
36,9,2
105,12,0
368,143,0
114,66,1
291,7,1
493,92,0
371,64,0
317,123,1
563,139,1
396,11,0
165,141,1
42,74,0
498,14,0
146,137,0
144,189,0
72,64,1
486,115,2
433,114,0
245,74,0
158,105,0
198,15,0
294,163,0
504,130,1
192,69,1
504,180,0
444,69,0
48,46,0
218,187,0
178,87,0
105,6,0
503,14,0
133,112,1
98,111,1
118,68,0
120,7,0
346,54,0
75,136,0
561,131,0
196,138,0
236,174,0
4,198,0
293,189,0
452,134,1
435,38,0
393,166,2
470,193,0
193,159,1
433,22,0
112,195,1
36,97,0
345,138,0
42,77,0
150,124,1
309,22,0
362,70,0
312,27,0
113,74,0
104,70,0
19,15,0
549,101,2
290,145,0
188,154,0
208,21,0
64,79,0
379,5,1
289,167,0
312,115,0
407,130,0
448,12,0
138,134,0
245,123,0
20,25,1
342,149,1
434,115,0
300,187,0
50,98,0
85,164,1
136,32,1
187,82,1
82,161,1
24,58,1
36,199,2
135,65,0
229,8,0
177,72,0
215,192,0
484,74,0
470,17,0
454,11,0
254,51,1
65,20,0
346,115,0
514,185,0
52,176,0
305,152,0
350,42,0
402,180,0
34,16,1
120,127,0
211,31,0
420,53,1
125,1,1
346,171,0
108,146,1
255,88,1
62,104,1
514,16,1
70,75,0
515,189,0
70,1,1
488,39,1
410,165,0
185,134,1
554,3,1
275,110,0
122,197,0
119,80,0
52,133,0
546,156,1
176,184,0
550,40,0
420,88,1
322,193,0
510,167,0
214,5,0
523,14,0
568,41,0
147,12,0
204,143,0
81,146,0
240,106,0
203,2,0
422,8,0
248,148,0
192,184,1
227,55,0
39,188,0
15,87,0
508,115,0
177,138,0
26,49,0
324,51,1
520,72,0
101,97,0
332,145,1
294,11,0
383,178,0
181,45,0
544,138,0
317,145,0
437,70,0
131,89,1
315,93,0
287,175,0
557,158,0
225,130,0
509,199,2
175,33,0
510,9,1
155,128,0
82,172,0
520,136,0
17,46,0
148,190,0
111,188,0
301,58,0
382,165,0
150,154,1
504,163,0
366,162,1
510,77,0
173,70,0
369,196,1
225,112,0
546,189,0
297,39,2
286,101,1
72,114,0
264,189,0
446,19,0
127,145,0
539,8,1
34,91,1
65,28,0
571,163,0
157,162,1
130,76,1
271,80,0
543,161,1
420,106,1
549,108,2
273,120,0
30,40,1
42,17,1
43,108,1
368,156,0
411,6,0
490,85,1
225,134,2
138,117,0
219,189,0
73,137,0
276,95,0
188,76,0
36,95,0
519,76,0
342,38,0
332,188,1
550,57,0
468,175,0
325,54,0
48,98,0
437,32,0
124,87,0
174,82,1
225,135,0
132,185,1
207,80,0
14,87,0
506,12,0
296,141,0
149,77,0
118,92,0
83,155,0
502,32,0
181,121,1
351,133,0
535,6,1
546,101,1
533,63,1
381,74,0
76,92,1
88,167,0
426,174,1
34,78,0
182,138,0
112,118,0
385,7,1
62,173,0
210,185,0
30,8,1
531,9,0
572,135,0
38,114,0
412,51,0
248,74,0
558,162,1
47,41,0
476,11,0
533,152,0
260,154,0
570,120,0
340,69,0
399,73,0
254,20,1
69,70,0
295,18,0
467,115,0
305,36,0
506,155,0
225,109,0
352,38,1
219,64,0
322,87,0
206,104,1
101,36,0
105,131,0
332,80,1
512,15,0
54,42,0
275,146,0
334,5,1
42,57,0
260,52,0
387,176,0
537,119,0
179,88,0
18,24,2
220,36,0
138,199,2
304,140,0
129,4,1
560,49,0
525,79,0
426,126,1
138,14,0
360,152,0
490,78,1
389,44,1
73,1,1
176,92,0
342,154,1
128,42,0
321,130,1
437,124,0
549,178,2
182,171,0
394,66,1
45,117,0
497,24,2
57,3,1
413,31,2
458,68,0
116,51,0
81,193,0
475,21,0
312,103,0
97,120,0
432,22,0
0,20,0
116,186,0
97,112,1
482,79,0
339,188,0
148,17,1
476,166,1
382,180,0
557,21,0
168,166,0
368,45,0
484,18,0
201,58,0
401,118,0
369,3,1
526,163,0
248,11,0
224,54,0
144,103,0
368,12,0
227,87,0
294,52,0
250,109,0
369,4,1
514,109,0
302,176,0
385,176,0
301,71,0
117,6,0
104,197,0
541,18,0
500,1,0
119,188,0
33,195,0
531,84,0
181,27,0
531,54,0
44,37,0
430,42,0
369,103,0
138,9,1
393,173,2
106,182,0
87,139,0
117,26,0
572,126,0
195,157,1
284,135,0
193,76,1
401,182,0
205,155,0
490,3,1
85,3,0
60,150,0
232,37,1
514,54,1
231,64,1
343,183,0
279,53,0
12,149,0
136,4,1
219,175,0
370,70,0
554,86,1
462,51,0
397,98,2
297,178,1
323,15,0
528,167,0
435,154,1
420,167,1
78,112,0
221,28,0
299,71,1
376,116,0
326,38,1
39,60,2
391,87,0
362,101,1
456,85,1
243,13,0
532,155,0
529,151,1
89,60,1
205,10,0
176,3,0
116,167,0
332,72,1
427,92,1
506,5,0
211,115,0
121,180,0
60,29,0
514,140,0
169,133,0
392,70,0
336,101,1
360,192,0
560,5,2
83,41,1
94,1,1
268,102,1
306,23,0
253,95,0
4,39,0
336,6,1
281,95,0
519,152,0
458,169,1
411,142,0
364,23,0
253,125,0
406,64,2
471,58,0
75,40,0
110,156,1
208,127,0
359,21,1
55,111,0
567,149,1
267,116,0
371,194,0
295,176,0
128,160,0
540,183,0
213,88,2
168,92,0
100,126,0
432,86,0
467,114,0
294,93,0
375,6,1
394,181,0
528,125,0
275,189,0
393,57,0
364,24,0
476,198,1
341,53,0
127,149,1
500,121,0
57,119,1
40,69,0
568,154,0
96,107,0
500,44,0
369,73,1
530,11,0
200,111,0
488,133,0
517,5,0
114,144,0
172,177,0
99,179,1
139,131,0
300,60,1
174,92,0
44,57,0
293,175,0
169,94,0
471,41,1
68,121,0
339,150,0
509,176,0
183,197,0
454,20,0
104,157,1
416,1,1
119,33,0
269,71,0
515,69,0
30,101,1
120,180,0
55,135,0
408,118,0
149,192,2
264,36,0
61,194,0
231,95,0
284,134,0
288,81,0
115,31,1
171,150,0
177,48,0
554,126,1
146,49,0
351,154,1
364,11,0
223,195,1
382,156,1
317,75,0
171,188,0
150,110,0
472,158,1
378,35,0
114,92,0
52,74,0
21,3,0
180,115,0
267,169,1
149,7,2
109,11,0
463,71,0
105,38,0
245,52,0
126,189,0
141,118,0
412,166,0
224,43,0
116,158,0
187,4,1
218,2,0
308,110,0
488,71,0
534,77,0
352,163,0
67,126,0
517,49,0
196,82,0
297,19,0
445,143,0
200,181,0
77,161,1
492,55,0
220,124,0
59,146,0
55,19,0
310,20,0
156,50,0
449,77,0
523,135,0
14,95,0
188,105,0
400,131,1
482,168,0
231,181,0
168,176,0
138,92,0
89,54,0
564,6,1
172,70,0
566,4,0
21,95,0
202,21,0
61,154,0
85,36,0
46,80,0
134,93,0
462,31,0
432,100,0
50,45,0
349,124,0
567,105,0
167,19,0
485,12,0
68,95,0
51,80,0
572,145,0
264,124,1
451,64,1
543,36,2
475,16,0
253,29,0
89,69,0
438,101,0
533,129,0
94,196,1
194,4,0
497,84,2
145,112,0
460,50,0
13,82,1
331,54,0
268,37,1
282,182,1
225,111,0
102,77,0
284,98,0
505,51,0
134,133,0
454,3,0
88,131,0
508,163,0
10,94,0
523,156,2
229,56,0
303,111,0
48,19,0
533,87,0
132,123,1
213,41,1
479,197,0
508,38,0
48,57,0
293,23,0
438,111,0
260,63,0
236,4,0
46,137,0
75,102,0
178,76,0
495,192,0
317,2,0
141,111,0
189,89,1
326,112,1
147,109,0
386,138,0
515,42,0
213,42,0
316,120,0
387,23,0
294,79,1
391,13,0
556,187,0
445,178,1
17,54,0
508,142,0
567,31,1
435,189,0
488,169,1
399,121,1
444,128,0
136,133,0
519,120,0
375,199,2
205,71,0
219,147,0
253,37,0
435,152,0
38,6,0
63,152,0
520,131,0
358,51,1
532,102,0
91,105,1
43,22,0
10,9,1
126,115,0
482,190,0
225,46,1
394,80,0
115,137,0
349,86,0
148,120,0
507,42,0
104,140,0
508,159,2
245,143,0
326,72,1
416,175,1
6,114,0
569,35,0
273,93,0
88,9,1
321,151,1
81,175,0
443,14,0
406,24,2
525,16,1
73,16,0
36,36,1
391,130,0
508,190,0
300,2,0
560,157,2
310,139,0
530,112,0
144,112,0
208,2,0
528,5,0
361,3,0
69,80,0
426,175,1
232,120,0
514,4,1
351,74,0
38,119,0
269,23,0
460,69,0
98,193,1
405,198,0
369,93,0
297,152,0
519,55,0
93,169,1
192,8,1
484,64,2
430,133,0
495,180,0
53,85,0
295,129,0
407,27,0
265,152,0
105,8,0
157,182,1
6,44,2
11,148,0
196,51,0
339,12,0
297,98,0
355,41,0
394,198,0
557,3,0
171,8,0
43,53,0
493,200,0
124,163,0
128,175,0
450,163,0
240,128,0
446,114,0
174,36,0
544,13,0
549,70,1
292,6,0
401,172,0
374,40,1
311,150,0
106,9,1
561,50,0
150,24,1
491,60,2
381,172,0
182,179,0
253,48,0
196,163,0
568,138,0
547,102,2
103,138,0
324,175,1
85,173,0
408,147,1
353,121,1
454,92,0
22,72,1
170,110,0
67,108,0
551,152,0
569,73,1
447,67,1
435,35,0
63,37,1
38,103,0
436,174,0
257,36,0
497,85,2
53,83,0
331,38,0
269,4,0
178,39,0
427,177,1
480,167,0
329,6,0
268,91,1
384,106,0
330,50,1
449,130,0
44,27,0
343,144,0
351,159,1
375,27,0
185,31,2
89,112,0
548,80,0
362,26,0
569,41,1
80,144,0
418,21,1
317,129,0
571,51,0
13,80,0
274,150,0
386,181,0
123,130,1
384,107,0
219,5,0
361,94,0
508,194,0
403,5,1
70,104,0
113,68,0
479,142,0
202,60,0
206,197,1
480,106,1
251,15,0
289,21,0
33,24,0
530,95,0
457,57,0
273,193,1
151,178,1
89,106,1
316,15,0
567,36,1
86,52,0
274,25,0
304,143,0
511,190,0
404,175,0
279,98,1
4,167,0
389,40,0
55,117,0
94,192,0
542,182,0
292,125,0
120,171,0
507,1,2
66,92,1
223,173,0
218,182,2
379,58,0
119,107,0
15,50,0
507,30,2
173,172,0
567,142,0
556,92,0
529,13,0
531,50,0
539,138,0
366,119,1
142,178,0
346,35,0
340,178,0
466,74,0
125,112,0
452,122,1
37,175,0
256,25,1
81,176,0
435,192,0
496,188,0
393,179,2
73,136,0
153,63,1
80,147,0
378,192,0
237,14,0
415,15,0
477,36,1
131,92,1
365,156,2
284,25,0
491,41,1
175,163,0
123,107,1
551,83,1
159,25,1
515,48,0
306,92,0
230,178,1
112,33,0
180,175,1
132,74,1
473,179,1
81,192,0
38,12,0
268,165,1
473,154,1
427,116,0
368,6,0
476,170,1
362,29,0
570,32,1
479,16,1
466,110,0
10,12,0
388,159,2
35,33,0
57,111,1
459,123,1
391,19,0
443,68,0
488,106,1
514,173,0
210,16,0
538,50,0
142,94,0
490,153,1
225,195,2
408,127,1
543,116,0
430,136,0
338,64,1
484,19,0
316,14,0
88,115,0
32,185,0
138,67,1
370,110,0
449,112,0
